"_id","_ignored","_index","_score",content,"content.keyword","crawled_date",id,"id.keyword","metadata.category","metadata.category.keyword","metadata.country","metadata.country.keyword","metadata.language","metadata.language.keyword","metadata.pub_date","metadata.region","metadata.region.keyword","processed_at","processed_date","source_name","source_name.keyword","source_type","source_type.keyword",timestamp,title,"title.keyword",url,"url.keyword"
"af-aN5kBTc8G7TXYu6Wk","-",news,1,"<img src=""https://akcdn.detik.net.id/visual/2025/09/10/di-inggris-harga-rumah-tumbuh-lebih-lambat-1757507001592_169.png?w=1200&amp;q=90""/> Di Inggris, Harga Rumah Tumbuh Lebih Lambat","<img src=""https://akcdn.detik.net.id/visual/2025/09/10/di-inggris-harga-rumah-tumbuh-lebih-lambat-1757507001592_169.png?w=1200&amp;q=90""/> Di Inggris, Harga Rumah Tumbuh Lebih Lambat","Sep 11, 2025 @ 14:08:31.523",ac08d389da549c73bc1946c755b27c3b,ac08d389da549c73bc1946c755b27c3b,general,general,Indonesia,Indonesia,id,id,"Sep 10, 2025 @ 21:45:56.000",Indonesia,Indonesia,"Sep 11, 2025 @ 14:08:31.523","Sep 11, 2025 @ 14:08:31.523","CNBC Indonesia","CNBC Indonesia",news,news,"Sep 11, 2025 @ 14:02:15.819","Video: Di Inggris, Harga Rumah Tumbuh Lebih Lambat","Video: Di Inggris, Harga Rumah Tumbuh Lebih Lambat","https://www.cnbcindonesia.com/news/20250910191637-8-665934/video-di-inggris-harga-rumah-tumbuh-lebih-lambat","https://www.cnbcindonesia.com/news/20250910191637-8-665934/video-di-inggris-harga-rumah-tumbuh-lebih-lambat"
"av-aN5kBTc8G7TXYu6Wp","-",news,1,"<img src=""https://akcdn.detik.net.id/visual/2021/06/30/kilang-tuban-pertamina_169.jpeg?w=1200&amp;q=90""/> Terdapat beberapa investor yang melirik Kilang Tuban RI","<img src=""https://akcdn.detik.net.id/visual/2021/06/30/kilang-tuban-pertamina_169.jpeg?w=1200&amp;q=90""/> Terdapat beberapa investor yang melirik Kilang Tuban RI","Sep 11, 2025 @ 14:08:31.528",491ec011484a123f133aba4c9281060a,491ec011484a123f133aba4c9281060a,general,general,Indonesia,Indonesia,id,id,"Sep 10, 2025 @ 21:40:00.000",Indonesia,Indonesia,"Sep 11, 2025 @ 14:08:31.528","Sep 11, 2025 @ 14:08:31.528","CNBC Indonesia","CNBC Indonesia",news,news,"Sep 11, 2025 @ 14:02:15.819","Selain Rusia, Diam-Diam Banyak Investor Melirik Kilang Tuban RI","Selain Rusia, Diam-Diam Banyak Investor Melirik Kilang Tuban RI","https://www.cnbcindonesia.com/news/20250910181648-4-665913/selain-rusia-diam-diam-banyak-investor-melirik-kilang-tuban-ri","https://www.cnbcindonesia.com/news/20250910181648-4-665913/selain-rusia-diam-diam-banyak-investor-melirik-kilang-tuban-ri"
"a_-aN5kBTc8G7TXYu6Ww","-",news,1,"<img src=""https://akcdn.detik.net.id/visual/2025/09/10/jelang-motogp-mandalika-2025-tarif-hotel-bali-lombok-naik-19-1757506971241_169.png?w=1200&amp;q=90""/> Jelang MotoGP Mandalika 2025, Tarif Hotel Bali-Lombok Naik 19%","<img src=""https://akcdn.detik.net.id/visual/2025/09/10/jelang-motogp-mandalika-2025-tarif-hotel-bali-lombok-naik-19-1757506971241_169.png?w=1200&amp;q=90""/> Jelang MotoGP Mandalika 2025, Tarif Hotel Bali-Lombok Naik 19%","Sep 11, 2025 @ 14:08:31.534",7d6b5a9ff542fb3d3a2d3286253e3bcb,7d6b5a9ff542fb3d3a2d3286253e3bcb,general,general,Indonesia,Indonesia,id,id,"Sep 10, 2025 @ 21:30:05.000",Indonesia,Indonesia,"Sep 11, 2025 @ 14:08:31.534","Sep 11, 2025 @ 14:08:31.534","CNBC Indonesia","CNBC Indonesia",news,news,"Sep 11, 2025 @ 14:02:15.819","Video: Jelang MotoGP Mandalika 2025, Tarif Hotel Bali-Lombok Naik 19%","Video: Jelang MotoGP Mandalika 2025, Tarif Hotel Bali-Lombok Naik 19%","https://www.cnbcindonesia.com/news/20250910191640-8-665933/video-jelang-motogp-mandalika-2025-tarif-hotel-bali-lombok-naik-19","https://www.cnbcindonesia.com/news/20250910191640-8-665933/video-jelang-motogp-mandalika-2025-tarif-hotel-bali-lombok-naik-19"
"bP-aN5kBTc8G7TXYu6W3","content.keyword",news,1,"<img src=""https://akcdn.detik.net.id/visual/2025/09/10/tentara-nepal-berpatroli-di-dekat-mahkamah-agung-selama-jam-malam-menyusul-protes-terhadap-pembunuhan-19-orang-pada-hari-senin-1757484149021_169.jpeg?w=1200&amp;q=90""/> Tentara Nepal dikerahkan di Kathmandu setelah kerusuhan besar yang mengakibatkan pembakaran gedung parlemen dan pengunduran diri perdana menteri.","<img src=""https://akcdn.detik.net.id/visual/2025/09/10/tentara-nepal-berpatroli-di-dekat-mahkamah-agung-selama-jam-malam-menyusul-protes-terhadap-pembunuhan-19-orang-pada-hari-senin-1757484149021_169.jpeg?w=1200&amp;q=90""/> Tentara Nepal dikerahkan di Kathmandu setelah kerusuhan besar yang mengakibatkan pembakaran gedung parlemen dan pengunduran diri perdana menteri.","Sep 11, 2025 @ 14:08:31.541",f5878440f80aab1995cd84ca89460919,f5878440f80aab1995cd84ca89460919,general,general,Indonesia,Indonesia,id,id,"Sep 10, 2025 @ 21:29:00.000",Indonesia,Indonesia,"Sep 11, 2025 @ 14:08:31.541","Sep 11, 2025 @ 14:08:31.541","CNBC Indonesia","CNBC Indonesia",news,news,"Sep 11, 2025 @ 14:02:15.819","Update Terkini Chaos Nepal: Pemerintahan Kolaps, Militer Kuasai Negeri","Update Terkini Chaos Nepal: Pemerintahan Kolaps, Militer Kuasai Negeri","https://www.cnbcindonesia.com/news/20250910174948-4-665909/update-terkini-chaos-nepal-pemerintahan-kolaps-militer-kuasai-negeri","https://www.cnbcindonesia.com/news/20250910174948-4-665909/update-terkini-chaos-nepal-pemerintahan-kolaps-militer-kuasai-negeri"
"bf-aN5kBTc8G7TXYu6W-","-",news,1,"<img src=""https://akcdn.detik.net.id/visual/2025/09/10/75-gen-z-di-as-pilih-hunian-sewa-ri-gimana-1757506943518_169.png?w=1200&amp;q=90""/> 75% Gen Z di AS Pilih Hunian Sewa, RI Gimana?","<img src=""https://akcdn.detik.net.id/visual/2025/09/10/75-gen-z-di-as-pilih-hunian-sewa-ri-gimana-1757506943518_169.png?w=1200&amp;q=90""/> 75% Gen Z di AS Pilih Hunian Sewa, RI Gimana?","Sep 11, 2025 @ 14:08:31.548",c4faf930d30ef3ebca285d7858780b4e,c4faf930d30ef3ebca285d7858780b4e,general,general,Indonesia,Indonesia,id,id,"Sep 10, 2025 @ 21:15:10.000",Indonesia,Indonesia,"Sep 11, 2025 @ 14:08:31.548","Sep 11, 2025 @ 14:08:31.548","CNBC Indonesia","CNBC Indonesia",news,news,"Sep 11, 2025 @ 14:02:15.819","Video: 75% Gen Z di AS Pilih Hunian Sewa, RI Gimana?","Video: 75% Gen Z di AS Pilih Hunian Sewa, RI Gimana?","https://www.cnbcindonesia.com/news/20250910191638-8-665932/video-75-gen-z-di-as-pilih-hunian-sewa-ri-gimana","https://www.cnbcindonesia.com/news/20250910191638-8-665932/video-75-gen-z-di-as-pilih-hunian-sewa-ri-gimana"
"bv-aN5kBTc8G7TXYu6XF","-",news,1,"<img src=""https://akcdn.detik.net.id/visual/2025/09/10/phk-agustus-turun-nepal-dihantam-krisis-1757506227770_169.png?w=1200&amp;q=90""/> PHK Agustus Turun - Nepal Dihantam Krisis","<img src=""https://akcdn.detik.net.id/visual/2025/09/10/phk-agustus-turun-nepal-dihantam-krisis-1757506227770_169.png?w=1200&amp;q=90""/> PHK Agustus Turun - Nepal Dihantam Krisis","Sep 11, 2025 @ 14:08:31.556",90db314a315e911d50749265b8091c42,90db314a315e911d50749265b8091c42,general,general,Indonesia,Indonesia,id,id,"Sep 10, 2025 @ 21:15:01.000",Indonesia,Indonesia,"Sep 11, 2025 @ 14:08:31.556","Sep 11, 2025 @ 14:08:31.556","CNBC Indonesia","CNBC Indonesia",news,news,"Sep 11, 2025 @ 14:02:15.819","Video: PHK Agustus Turun - Nepal Dihantam Krisis","Video: PHK Agustus Turun - Nepal Dihantam Krisis","https://www.cnbcindonesia.com/news/20250910190635-8-665930/video-phk-agustus-turun--nepal-dihantam-krisis","https://www.cnbcindonesia.com/news/20250910190635-8-665930/video-phk-agustus-turun--nepal-dihantam-krisis"
"b_-aN5kBTc8G7TXYu6Xs","content.keyword",news,1,"<img src=""https://akcdn.detik.net.id/visual/2025/08/14/demi-swasembada-pt-garam-pakai-teknologi-mvr-hingga-perluas-tambakcnbc-indonesia-tv-1755147506204_169.png?w=1200&amp;q=90""/> PT Garam kembangkan Sentra Industri Garam di Rote Ndao untuk mendukung swasembada garam. Proyek ini ditargetkan mulai produksi pada awal 2026.","<img src=""https://akcdn.detik.net.id/visual/2025/08/14/demi-swasembada-pt-garam-pakai-teknologi-mvr-hingga-perluas-tambakcnbc-indonesia-tv-1755147506204_169.png?w=1200&amp;q=90""/> PT Garam kembangkan Sentra Industri Garam di Rote Ndao untuk mendukung swasembada garam. Proyek ini ditargetkan mulai produksi pada awal 2026.","Sep 11, 2025 @ 14:08:31.595",792eaf0f7826f22daeebd3caad0c4d60,792eaf0f7826f22daeebd3caad0c4d60,general,general,Indonesia,Indonesia,id,id,"Sep 10, 2025 @ 21:11:51.000",Indonesia,Indonesia,"Sep 11, 2025 @ 14:08:31.595","Sep 11, 2025 @ 14:08:31.595","CNBC Indonesia","CNBC Indonesia",news,news,"Sep 11, 2025 @ 14:02:15.819","PT Garam Perkuat Infrastruktur Demi Program Swasembada Garam","PT Garam Perkuat Infrastruktur Demi Program Swasembada Garam","https://www.cnbcindonesia.com/news/20250910210807-4-665950/pt-garam-perkuat-infrastruktur-demi-program-swasembada-garam","https://www.cnbcindonesia.com/news/20250910210807-4-665950/pt-garam-perkuat-infrastruktur-demi-program-swasembada-garam"
"cP-aN5kBTc8G7TXYvKUE","content.keyword",news,1,"<img src=""https://akcdn.detik.net.id/visual/2025/09/10/presiden-prabowo-subianto-menyampaikan-duka-cita-atas-bencana-banjir-yang-melanda-beberapa-wilayah-di-provinsi-bali-dan-nusa-t-1757501345148_169.png?w=1200&amp;q=90""/> Presiden RI Prabowo Subianto menghubungi Emir Qatar, Sheikh Tamim bin Hamad Al-Thani","<img src=""https://akcdn.detik.net.id/visual/2025/09/10/presiden-prabowo-subianto-menyampaikan-duka-cita-atas-bencana-banjir-yang-melanda-beberapa-wilayah-di-provinsi-bali-dan-nusa-t-1757501345148_169.png?w=1200&amp;q=90""/> Presiden RI Prabowo Subianto menghubungi Emir Qatar, Sheikh Tamim bin Hamad Al-Thani","Sep 11, 2025 @ 14:08:31.619",d3845dc160894cc57101787a8f2b5aa5,d3845dc160894cc57101787a8f2b5aa5,general,general,Indonesia,Indonesia,id,id,"Sep 10, 2025 @ 21:05:00.000",Indonesia,Indonesia,"Sep 11, 2025 @ 14:08:31.619","Sep 11, 2025 @ 14:08:31.619","CNBC Indonesia","CNBC Indonesia",news,news,"Sep 11, 2025 @ 14:02:15.819","Prabowo Telepon Emir Qatar, Kecam Serangan Israel ke Doha","Prabowo Telepon Emir Qatar, Kecam Serangan Israel ke Doha","https://www.cnbcindonesia.com/news/20250910205724-4-665948/prabowo-telepon-emir-qatar-kecam-serangan-israel-ke-doha","https://www.cnbcindonesia.com/news/20250910205724-4-665948/prabowo-telepon-emir-qatar-kecam-serangan-israel-ke-doha"
"cf-aN5kBTc8G7TXYvKUj","-",news,1,"<img src=""https://akcdn.detik.net.id/visual/2018/09/28/97165df2-9c70-4130-b8e2-0bc0904f5946_169.jpeg?w=1200&amp;q=90""/> Gempa bumi mengguncang wilayah Sukabumi","<img src=""https://akcdn.detik.net.id/visual/2018/09/28/97165df2-9c70-4130-b8e2-0bc0904f5946_169.jpeg?w=1200&amp;q=90""/> Gempa bumi mengguncang wilayah Sukabumi","Sep 11, 2025 @ 14:08:31.649",67e31ee6f7c2de8840570cebe9629ab5,67e31ee6f7c2de8840570cebe9629ab5,general,general,Indonesia,Indonesia,id,id,"Sep 10, 2025 @ 20:56:05.000",Indonesia,Indonesia,"Sep 11, 2025 @ 14:08:31.636","Sep 11, 2025 @ 14:08:31.649","CNBC Indonesia","CNBC Indonesia",news,news,"Sep 11, 2025 @ 14:02:15.819","Breaking News: Sukabumi Diguncang Gempa Magnitudo 4,6","Breaking News: Sukabumi Diguncang Gempa Magnitudo 4,6","https://www.cnbcindonesia.com/news/20250910205408-4-665947/breaking-news-sukabumi-diguncang-gempa-magnitudo-46","https://www.cnbcindonesia.com/news/20250910205408-4-665947/breaking-news-sukabumi-diguncang-gempa-magnitudo-46"
"cv-aN5kBTc8G7TXYvKUs","content.keyword",news,1,"<img src=""https://akcdn.detik.net.id/visual/2025/01/31/pengendara-motor-melintas-di-area-pom-bensin-british-petroleum-bp-di-kawasan-bojongsari-depok-jawa-barat-jumat-3112025_169.jpeg?w=1200&amp;q=90""/> BP-AKR buka suara mengenai rencana bisnis SPBU ke depan","<img src=""https://akcdn.detik.net.id/visual/2025/01/31/pengendara-motor-melintas-di-area-pom-bensin-british-petroleum-bp-di-kawasan-bojongsari-depok-jawa-barat-jumat-3112025_169.jpeg?w=1200&amp;q=90""/> BP-AKR buka suara mengenai rencana bisnis SPBU ke depan","Sep 11, 2025 @ 14:08:31.659",00cb0ef2b8f1a774cdeb4a889cc3c50f,00cb0ef2b8f1a774cdeb4a889cc3c50f,general,general,Indonesia,Indonesia,id,id,"Sep 10, 2025 @ 20:50:00.000",Indonesia,Indonesia,"Sep 11, 2025 @ 14:08:31.658","Sep 11, 2025 @ 14:08:31.659","CNBC Indonesia","CNBC Indonesia",news,news,"Sep 11, 2025 @ 14:02:15.819","Stok BBM Kembang Kempis, Ini Dampaknya Bagi BP-AKR","Stok BBM Kembang Kempis, Ini Dampaknya Bagi BP-AKR","https://www.cnbcindonesia.com/news/20250910172254-4-665898/stok-bbm-kembang-kempis-ini-dampaknya-bagi-bp-akr","https://www.cnbcindonesia.com/news/20250910172254-4-665898/stok-bbm-kembang-kempis-ini-dampaknya-bagi-bp-akr"
"c_-aN5kBTc8G7TXYvKVA","-",news,1,"<img src=""https://akcdn.detik.net.id/visual/2025/09/10/investasi-danantara-diharapkan-naik-phk-nasional-turun-1757506162520_169.png?w=1200&amp;q=90""/> Investasi Danantara Diharapkan Naik-PHK Nasional Turun","<img src=""https://akcdn.detik.net.id/visual/2025/09/10/investasi-danantara-diharapkan-naik-phk-nasional-turun-1757506162520_169.png?w=1200&amp;q=90""/> Investasi Danantara Diharapkan Naik-PHK Nasional Turun","Sep 11, 2025 @ 14:08:31.678",353b2c2a26005439eb9be5a0dcc21fc1,353b2c2a26005439eb9be5a0dcc21fc1,general,general,Indonesia,Indonesia,id,id,"Sep 10, 2025 @ 20:45:50.000",Indonesia,Indonesia,"Sep 11, 2025 @ 14:08:31.678","Sep 11, 2025 @ 14:08:31.678","CNBC Indonesia","CNBC Indonesia",news,news,"Sep 11, 2025 @ 14:02:15.820","Video: Investasi Danantara Diharapkan Naik-PHK Nasional Turun","Video: Investasi Danantara Diharapkan Naik-PHK Nasional Turun","https://www.cnbcindonesia.com/news/20250910190635-8-665928/video-investasi-danantara-diharapkan-naik-phk-nasional-turun","https://www.cnbcindonesia.com/news/20250910190635-8-665928/video-investasi-danantara-diharapkan-naik-phk-nasional-turun"
"dP-aN5kBTc8G7TXYvKVL","content.keyword",news,1,"<img src=""https://akcdn.detik.net.id/visual/2025/09/10/aksi-unjuk-rasa-gerakan-protes-akar-rumput-di-bundaran-pres-darenes-montpellier-prancis-rabu-1092025-reutersmanon-cruz-1757495780714_169.jpeg?w=1200&amp;q=90""/> Dalam aksi unjuk rasa gerakan protes akar rumput tersebut demonstran mencoba memblokir lalu lintas jalan","<img src=""https://akcdn.detik.net.id/visual/2025/09/10/aksi-unjuk-rasa-gerakan-protes-akar-rumput-di-bundaran-pres-darenes-montpellier-prancis-rabu-1092025-reutersmanon-cruz-1757495780714_169.jpeg?w=1200&amp;q=90""/> Dalam aksi unjuk rasa gerakan protes akar rumput tersebut demonstran mencoba memblokir lalu lintas jalan","Sep 11, 2025 @ 14:08:31.689",408b6e645bb36a66b450462fbb20c4fa,408b6e645bb36a66b450462fbb20c4fa,general,general,Indonesia,Indonesia,id,id,"Sep 10, 2025 @ 20:40:00.000",Indonesia,Indonesia,"Sep 11, 2025 @ 14:08:31.689","Sep 11, 2025 @ 14:08:31.689","CNBC Indonesia","CNBC Indonesia",news,news,"Sep 11, 2025 @ 14:02:15.820","Potret Demonstrasi Baru Guncang Eropa, Prancis Mau Dibuat Lumpuh","Potret Demonstrasi Baru Guncang Eropa, Prancis Mau Dibuat Lumpuh","https://www.cnbcindonesia.com/news/20250910161857-7-665858/potret-demonstrasi-baru-guncang-eropa-prancis-mau-dibuat-lumpuh","https://www.cnbcindonesia.com/news/20250910161857-7-665858/potret-demonstrasi-baru-guncang-eropa-prancis-mau-dibuat-lumpuh"
"df-aN5kBTc8G7TXYvKVV","-",news,1,"<img src=""https://akcdn.detik.net.id/visual/2025/09/10/cnbc-indonesia-tv-1757499329280_169.png?w=1200&amp;q=90""/> Siaga I Perang Arab, Saudi Kecam Serangan Israel ke Qatar","<img src=""https://akcdn.detik.net.id/visual/2025/09/10/cnbc-indonesia-tv-1757499329280_169.png?w=1200&amp;q=90""/> Siaga I Perang Arab, Saudi Kecam Serangan Israel ke Qatar","Sep 11, 2025 @ 14:08:31.699",ba745b695eac8a9cfe9d40e3596824fd,ba745b695eac8a9cfe9d40e3596824fd,general,general,Indonesia,Indonesia,id,id,"Sep 10, 2025 @ 20:30:25.000",Indonesia,Indonesia,"Sep 11, 2025 @ 14:08:31.699","Sep 11, 2025 @ 14:08:31.699","CNBC Indonesia","CNBC Indonesia",news,news,"Sep 11, 2025 @ 14:02:15.820","Video: Arab Saudi Kecam Serangan Israel ke Qatar","Video: Arab Saudi Kecam Serangan Israel ke Qatar","https://www.cnbcindonesia.com/news/20250910170333-8-665884/video-arab-saudi-kecam-serangan-israel-ke-qatar","https://www.cnbcindonesia.com/news/20250910170333-8-665884/video-arab-saudi-kecam-serangan-israel-ke-qatar"
"dv-aN5kBTc8G7TXYvKVf","-",news,1,"<img src=""https://akcdn.detik.net.id/visual/2025/09/10/industri-tembakau-ri-tertekan-pemerintah-diminta-ambil-langkah-1757506176020_169.png?w=1200&amp;q=90""/> Industri Tembakau RI Tertekan, Pemerintah Diminta Ambil Langkah","<img src=""https://akcdn.detik.net.id/visual/2025/09/10/industri-tembakau-ri-tertekan-pemerintah-diminta-ambil-langkah-1757506176020_169.png?w=1200&amp;q=90""/> Industri Tembakau RI Tertekan, Pemerintah Diminta Ambil Langkah","Sep 11, 2025 @ 14:08:31.710",be2303e26f5d2bec740d2ec58dd2b20c,be2303e26f5d2bec740d2ec58dd2b20c,general,general,Indonesia,Indonesia,id,id,"Sep 10, 2025 @ 20:15:20.000",Indonesia,Indonesia,"Sep 11, 2025 @ 14:08:31.710","Sep 11, 2025 @ 14:08:31.710","CNBC Indonesia","CNBC Indonesia",news,news,"Sep 11, 2025 @ 14:02:15.820","Video: Industri Tembakau RI Tertekan, Pemerintah Diminta Ambil Langkah","Video: Industri Tembakau RI Tertekan, Pemerintah Diminta Ambil Langkah","https://www.cnbcindonesia.com/news/20250910190230-8-665925/video-industri-tembakau-ri-tertekan-pemerintah-diminta-ambil-langkah","https://www.cnbcindonesia.com/news/20250910190230-8-665925/video-industri-tembakau-ri-tertekan-pemerintah-diminta-ambil-langkah"
"d_-aN5kBTc8G7TXYvKVn","-",news,1,"<img src=""https://akcdn.detik.net.id/visual/2025/09/10/rahayu-saraswati-mundur-dari-dpr-instagramrahayusaraswati-1757506169499_169.png?w=1200&amp;q=90""/> Fraksi Pratai Gerindra buka suara perihal mundurnya Rahayu Saraswati dari Anggota DPR RI","<img src=""https://akcdn.detik.net.id/visual/2025/09/10/rahayu-saraswati-mundur-dari-dpr-instagramrahayusaraswati-1757506169499_169.png?w=1200&amp;q=90""/> Fraksi Pratai Gerindra buka suara perihal mundurnya Rahayu Saraswati dari Anggota DPR RI","Sep 11, 2025 @ 14:08:31.718",1df18f326175891e45d8a8868f2fc571,1df18f326175891e45d8a8868f2fc571,general,general,Indonesia,Indonesia,id,id,"Sep 10, 2025 @ 20:15:00.000",Indonesia,Indonesia,"Sep 11, 2025 @ 14:08:31.718","Sep 11, 2025 @ 14:08:31.718","CNBC Indonesia","CNBC Indonesia",news,news,"Sep 11, 2025 @ 14:02:15.820","Rahayu Saraswati Mundur dari Anggota DPR RI, Gerindra Buka Suara","Rahayu Saraswati Mundur dari Anggota DPR RI, Gerindra Buka Suara","https://www.cnbcindonesia.com/news/20250910195322-4-665945/rahayu-saraswati-mundur-dari-anggota-dpr-ri-gerindra-buka-suara","https://www.cnbcindonesia.com/news/20250910195322-4-665945/rahayu-saraswati-mundur-dari-anggota-dpr-ri-gerindra-buka-suara"
"eP-aN5kBTc8G7TXYvKVx","-",news,1,"<img src=""https://akcdn.detik.net.id/visual/2025/09/10/tangkapan-layar-video-tanggul-laut-beton-di-cilincing-jakarta-utara-dok-istimewa-1757490002297_169.png?w=1200&amp;q=90""/> KKP ungkap pemilik tanggul beton di laut Cilincing","<img src=""https://akcdn.detik.net.id/visual/2025/09/10/tangkapan-layar-video-tanggul-laut-beton-di-cilincing-jakarta-utara-dok-istimewa-1757490002297_169.png?w=1200&amp;q=90""/> KKP ungkap pemilik tanggul beton di laut Cilincing","Sep 11, 2025 @ 14:08:31.728",19239bfc30e79fc88bc138888586e129,19239bfc30e79fc88bc138888586e129,general,general,Indonesia,Indonesia,id,id,"Sep 10, 2025 @ 20:05:00.000",Indonesia,Indonesia,"Sep 11, 2025 @ 14:08:31.728","Sep 11, 2025 @ 14:08:31.728","CNBC Indonesia","CNBC Indonesia",news,news,"Sep 11, 2025 @ 14:02:15.820","Heboh Tanggul Beton di Tengah Laut Cilincing, KKP Ungkap Pemiliknya","Heboh Tanggul Beton di Tengah Laut Cilincing, KKP Ungkap Pemiliknya","https://www.cnbcindonesia.com/news/20250910194817-4-665944/heboh-tanggul-beton-di-tengah-laut-cilincing-kkp-ungkap-pemiliknya","https://www.cnbcindonesia.com/news/20250910194817-4-665944/heboh-tanggul-beton-di-tengah-laut-cilincing-kkp-ungkap-pemiliknya"
"ef-aN5kBTc8G7TXYvKV8","-",news,1,"<img src=""https://akcdn.detik.net.id/visual/2025/09/10/pam-jaya-hadirkan-ipa-baru-aplikasi-canggih-dan-mobile-lab-1757506197569_169.png?w=1200&amp;q=90""/> Pam Jaya Hadirkan IPA Baru, Aplikasi Canggih, dan Mobile Lab","<img src=""https://akcdn.detik.net.id/visual/2025/09/10/pam-jaya-hadirkan-ipa-baru-aplikasi-canggih-dan-mobile-lab-1757506197569_169.png?w=1200&amp;q=90""/> Pam Jaya Hadirkan IPA Baru, Aplikasi Canggih, dan Mobile Lab","Sep 11, 2025 @ 14:08:31.739",09c1e3b49afafc5b3d363886f68b3797,09c1e3b49afafc5b3d363886f68b3797,general,general,Indonesia,Indonesia,id,id,"Sep 10, 2025 @ 20:01:35.000",Indonesia,Indonesia,"Sep 11, 2025 @ 14:08:31.739","Sep 11, 2025 @ 14:08:31.739","CNBC Indonesia","CNBC Indonesia",news,news,"Sep 11, 2025 @ 14:02:15.820","Video: Pam Jaya Hadirkan IPA Baru, Aplikasi Canggih, dan Mobile Lab","Video: Pam Jaya Hadirkan IPA Baru, Aplikasi Canggih, dan Mobile Lab","https://www.cnbcindonesia.com/news/20250910190634-8-665927/video-pam-jaya-hadirkan-ipa-baru-aplikasi-canggih-dan-mobile-lab","https://www.cnbcindonesia.com/news/20250910190634-8-665927/video-pam-jaya-hadirkan-ipa-baru-aplikasi-canggih-dan-mobile-lab"
"ev-aN5kBTc8G7TXYvKWI","-",news,1,"<img src=""https://akcdn.detik.net.id/visual/2025/09/10/files-denmark-pharmaceutical-novonordisk-downsizing-1757502650678_169.jpeg?w=1200&amp;q=90""/> Novo Nordisk akan memangkas 9.000 karyawan untuk menghemat US$1,3 miliar per tahun.","<img src=""https://akcdn.detik.net.id/visual/2025/09/10/files-denmark-pharmaceutical-novonordisk-downsizing-1757502650678_169.jpeg?w=1200&amp;q=90""/> Novo Nordisk akan memangkas 9.000 karyawan untuk menghemat US$1,3 miliar per tahun.","Sep 11, 2025 @ 14:08:31.751",416c130ebf3e12b9ee336a92336ea220,416c130ebf3e12b9ee336a92336ea220,general,general,Indonesia,Indonesia,id,id,"Sep 10, 2025 @ 20:00:00.000",Indonesia,Indonesia,"Sep 11, 2025 @ 14:08:31.751","Sep 11, 2025 @ 14:08:31.751","CNBC Indonesia","CNBC Indonesia",news,news,"Sep 11, 2025 @ 14:02:15.820","Perusahaan Obat Raksasa Ini PHK 9.000 Karyawan, Hemat Rp20 T per Tahun","Perusahaan Obat Raksasa Ini PHK 9.000 Karyawan, Hemat Rp20 T per Tahun","https://www.cnbcindonesia.com/news/20250910180645-4-665912/perusahaan-obat-raksasa-ini-phk-9000-karyawan-hemat-rp20-t-per-tahun","https://www.cnbcindonesia.com/news/20250910180645-4-665912/perusahaan-obat-raksasa-ini-phk-9000-karyawan-hemat-rp20-t-per-tahun"
